USGS,site_no,Date,Temp (max),A,Temp (min),A
USGS,11074000,4/12/87,18.5,A,18,A
USGS,11074000,4/13/87,19,A,18,A
USGS,11074000,4/14/87,19.5,A,18.5,A
USGS,11074000,4/15/87,19.5,A,18.5,A
USGS,11074000,4/16/87,19.5,A,19,A
USGS,11074000,4/17/87,20,A,19,A
USGS,11074000,4/18/87,20,A,19,A
USGS,11074000,4/19/87,20.5,A,19,A
USGS,11074000,4/20/87,20.5,A,19,A
USGS,11074000,4/21/87,20,A,19,A
USGS,11074000,4/22/87,20,A,19,A
USGS,11074000,4/23/87,20,A,19,A
USGS,11074000,4/24/87,20,A,19.5,A
USGS,11074000,4/25/87,20,A,19.5,A
USGS,11074000,4/26/87,20,A,19.5,A
USGS,11074000,4/27/87,20,A,19.5,A
USGS,11074000,4/28/87,20,A,19.5,A
USGS,11074000,4/29/87,20.5,A,20,A
USGS,11074000,4/30/87,20,A,20,A
USGS,11074000,5/1/87,20,A,19.5,A
USGS,11074000,5/2/87,20,A,19.5,A
USGS,11074000,5/3/87,21,A,19.5,A
USGS,11074000,5/4/87,22,A,20,A
USGS,11074000,5/5/87,23,A,21,A
USGS,11074000,5/6/87,24.5,A,20.5,A
USGS,11074000,5/7/87,23.5,A,20.5,A
USGS,11074000,5/8/87,24.5,A,19.5,A
USGS,11074000,5/9/87,25.5,A,20,A
USGS,11074000,5/10/87,26,A,20.5,A
USGS,11074000,5/11/87,25.5,A,20,A
USGS,11074000,5/12/87,26.5,A,20.5,A
USGS,11074000,5/13/87,25.5,A,21,A
USGS,11074000,5/14/87,26,A,20.5,A
USGS,11074000,5/15/87,24,A,19.5,A
USGS,11074000,5/16/87,24,A,20,A
USGS,11074000,5/17/87,25,A,20,A
USGS,11074000,5/18/87,25,A,19.5,A
USGS,11074000,5/19/87,21.5,A,18.5,A
USGS,11074000,5/20/87,19,A,17.5,A
USGS,11074000,5/21/87,22,A,17,A
USGS,11074000,5/22/87,23.5,A,16.5,A
USGS,11074000,5/23/87,22.5,A,18,A
USGS,11074000,5/24/87,23,A,17.5,A
USGS,11074000,5/25/87,22.5,A,17.5,A
USGS,11074000,5/26/87,22,A,17,A
USGS,11074000,5/27/87,21.5,A,17,A
USGS,11074000,5/28/87,24,A,17.5,A
USGS,11074000,5/29/87,23.5,A,17.5,A
USGS,11074000,5/30/87,24.5,A,17.5,A
USGS,11074000,5/31/87,25.5,A,18,A
USGS,11074000,6/1/87,26.5,A,18,A
USGS,11074000,6/2/87,26.5,A,19,A
USGS,11074000,6/3/87,26.5,A,19.5,A
USGS,11074000,6/4/87,26.5,A,19.5,A
USGS,11074000,6/5/87,27,A,21,A
USGS,11074000,6/6/87,26,A,22,A
USGS,11074000,6/7/87,25.5,A,21,A
USGS,11074000,6/8/87,24.5,A,20.5,A
USGS,11074000,6/9/87,25.5,A,20.5,A
USGS,11074000,6/10/87,26,A,20.5,A
USGS,11074000,6/11/87,25.5,A,20.5,A
USGS,11074000,6/12/87,25,A,19.5,A
USGS,11074000,6/13/87,25.5,A,19.5,A
USGS,11074000,6/14/87,24.5,A,19.5,A
USGS,11074000,6/15/87,,,18,A
USGS,11074000,6/16/87,,,19,A
USGS,11074000,6/17/87,,,15,A
USGS,11074000,6/18/87,,,10,A
USGS,11074000,6/19/87,,,13,A
USGS,11074000,6/20/87,22,A,21.5,A
USGS,11074000,6/21/87,22,A,21,A
USGS,11074000,6/22/87,,,17,A
USGS,11074000,6/23/87,,,14,A
USGS,11074000,6/24/87,22.5,A,22,A
USGS,11074000,6/25/87,23,A,22.5,A
USGS,11074000,6/26/87,23.5,A,22.5,A
USGS,11074000,6/27/87,23.5,A,22,A
USGS,11074000,6/28/87,23.5,A,22,A
USGS,11074000,6/29/87,23,A,21.5,A
USGS,11074000,6/30/87,22.5,A,21,A
USGS,11074000,7/1/87,23,A,21,A
USGS,11074000,7/2/87,23,A,21.5,A
USGS,11074000,7/3/87,23,A,21.5,A
USGS,11074000,7/4/87,23,A,20.5,A
USGS,11074000,7/5/87,23.5,A,21,A
USGS,11074000,7/6/87,23.5,A,21,A
USGS,11074000,7/7/87,24.5,A,21.5,A
USGS,11074000,7/8/87,24,A,21,A
USGS,11074000,7/9/87,24,A,21,A
USGS,11074000,7/10/87,22,A,20.5,A
USGS,11074000,7/11/87,24,A,19.5,A
USGS,11074000,7/12/87,25,A,20,A
USGS,11074000,7/13/87,26,A,20.5,A
USGS,11074000,7/14/87,26.5,A,20,A
USGS,11074000,7/15/87,26,A,21,A
USGS,11074000,7/16/87,25,A,21,A
USGS,11074000,7/17/87,23,A,20,A
USGS,11074000,7/18/87,26,A,19,A
USGS,11074000,7/19/87,26.5,A,17.5,A
USGS,11074000,7/20/87,22,A,18.5,A
USGS,11074000,7/21/87,24,A,19,A
USGS,11074000,7/22/87,24.5,A,18,A
USGS,11074000,7/23/87,25,A,18.5,A
USGS,11074000,7/24/87,25,A,18.5,A
USGS,11074000,7/25/87,26,A,19,A
USGS,11074000,7/26/87,26,A,19,A
USGS,11074000,7/27/87,26,A,20,A
USGS,11074000,7/28/87,26.5,A,20.5,A
USGS,11074000,7/29/87,26.5,A,20.5,A
USGS,11074000,7/30/87,26.5,A,20,A
USGS,11074000,7/31/87,26.5,A,20,A
USGS,11074000,8/1/87,27,A,20,A
USGS,11074000,8/2/87,27,A,21,A
USGS,11074000,8/3/87,27,A,21.5,A
USGS,11074000,8/4/87,27.5,A,21,A
USGS,11074000,8/5/87,27,A,22,A
USGS,11074000,8/6/87,28,A,22.5,A
USGS,11074000,8/7/87,,,,
USGS,11074000,8/8/87,,,,
USGS,11074000,8/9/87,,,,
USGS,11074000,8/10/87,,,,
USGS,11074000,8/11/87,,,,
USGS,11074000,8/12/87,,,,
USGS,11074000,8/13/87,,,,
USGS,11074000,8/14/87,,,,
USGS,11074000,8/15/87,25,A,20,A
USGS,11074000,8/16/87,25.5,A,19,A
USGS,11074000,8/17/87,25,A,20,A
USGS,11074000,8/18/87,25,A,20,A
USGS,11074000,8/19/87,25,A,19,A
USGS,11074000,8/20/87,25.5,A,19,A
USGS,11074000,8/21/87,25.5,A,19.5,A
USGS,11074000,8/22/87,25,A,19,A
USGS,11074000,8/23/87,25,A,18.5,A
USGS,11074000,8/24/87,24.5,A,18.5,A
USGS,11074000,8/25/87,24,A,18.5,A
USGS,11074000,8/26/87,24,A,18.5,A
USGS,11074000,8/27/87,25,A,19,A
USGS,11074000,8/28/87,26,A,20,A
USGS,11074000,8/29/87,25.5,A,20.5,A
USGS,11074000,8/30/87,26,A,21,A
USGS,11074000,8/31/87,26,A,20.5,A
USGS,11074000,9/1/87,25,A,21,A
USGS,11074000,9/2/87,26.5,A,21.5,A
USGS,11074000,9/3/87,26,A,21.5,A
USGS,11074000,9/4/87,25.5,A,21,A
USGS,11074000,9/5/87,25,A,20,A
USGS,11074000,9/6/87,23.5,A,18.5,A
USGS,11074000,9/7/87,24,A,18,A
USGS,11074000,9/8/87,24.5,A,18.5,A
USGS,11074000,9/9/87,24.5,A,19,A
USGS,11074000,9/10/87,,,17,A
USGS,11074000,9/11/87,,,13,A
USGS,11074000,9/12/87,,,18,A
USGS,11074000,9/13/87,,,17,A
USGS,11074000,9/14/87,,,15,A
USGS,11074000,9/15/87,,,14,A
USGS,11074000,9/16/87,,,15,A
USGS,11074000,9/17/87,,,17,A
USGS,11074000,9/18/87,,,14,A
USGS,11074000,9/19/87,,,14,A
USGS,11074000,9/20/87,,,14,A
USGS,11074000,9/21/87,,,16,A
USGS,11074000,9/22/87,,,17,A
USGS,11074000,9/23/87,22,A,20.5,A
USGS,11074000,9/24/87,22.5,A,20.5,A
USGS,11074000,9/25/87,22.5,A,20.5,A
USGS,11074000,9/26/87,22.5,A,20.5,A
USGS,11074000,9/27/87,22.5,A,20.5,A
USGS,11074000,9/28/87,22.5,A,20.5,A
USGS,11074000,9/29/87,22.5,A,20.5,A
USGS,11074000,9/30/87,22.5,A,20.5,A
USGS,11074000,10/1/87,22.5,A,20.5,A
USGS,11074000,10/2/87,22.5,A,20.5,A
USGS,11074000,10/3/87,22.5,A,20.5,A
USGS,11074000,10/4/87,23,A,20.5,A
USGS,11074000,10/5/87,22.5,A,20.5,A
USGS,11074000,10/6/87,21.5,A,20.5,A
USGS,11074000,10/7/87,21.5,A,21,A
USGS,11074000,10/8/87,21.5,A,21,A
USGS,11074000,10/9/87,21.5,A,21,A
USGS,11074000,10/10/87,21,A,20.5,A
USGS,11074000,10/11/87,20.5,A,20,A
USGS,11074000,10/12/87,20,A,20,A
USGS,11074000,10/13/87,20,A,19,A
USGS,11074000,10/14/87,19.5,A,19,A
USGS,11074000,10/15/87,19.5,A,19,A
USGS,11074000,10/16/87,19.5,A,19,A
USGS,11074000,10/17/87,19.5,A,19,A
USGS,11074000,10/18/87,20,A,19.5,A
USGS,11074000,10/19/87,20,A,19.5,A
USGS,11074000,10/20/87,19.5,A,19,A
USGS,11074000,10/21/87,19.5,A,19,A
USGS,11074000,10/22/87,20,A,19.5,A
USGS,11074000,10/23/87,20,A,19,A
USGS,11074000,10/24/87,19.5,A,19.5,A
USGS,11074000,10/25/87,20,A,19,A
USGS,11074000,10/26/87,20,A,19,A
USGS,11074000,10/27/87,20,A,19,A
USGS,11074000,10/28/87,20,A,19.5,A
USGS,11074000,10/29/87,20,A,19.5,A
USGS,11074000,10/30/87,20,A,19.5,A
USGS,11074000,10/31/87,19.5,A,19,A
USGS,11074000,11/1/87,19,A,18.5,A
USGS,11074000,11/2/87,19,A,18.5,A
USGS,11074000,11/3/87,18.5,A,18,A
USGS,11074000,11/4/87,18,A,18,A
USGS,11074000,11/5/87,18,A,16.5,A
USGS,11074000,11/6/87,17,A,16,A
USGS,11074000,11/7/87,17,A,16.5,A
USGS,11074000,11/8/87,17,A,16.5,A
USGS,11074000,11/9/87,17,A,16.5,A
USGS,11074000,11/10/87,17,A,16.5,A
USGS,11074000,11/11/87,17,A,16.5,A
USGS,11074000,11/12/87,17,A,16.5,A
USGS,11074000,11/13/87,16.5,A,16.5,A
USGS,11074000,11/14/87,17,A,16,A
USGS,11074000,11/15/87,16.5,A,16,A
USGS,11074000,11/16/87,16,A,15.5,A
USGS,11074000,11/17/87,15.5,A,15.5,A
USGS,11074000,11/18/87,16,A,15,A
USGS,11074000,11/19/87,15.5,A,14.5,A
USGS,11074000,11/20/87,15.5,A,14.5,A
USGS,11074000,11/21/87,15.5,A,15,A
USGS,11074000,11/22/87,15,A,14.5,A
USGS,11074000,11/23/87,15,A,14.5,A
USGS,11074000,11/24/87,15,A,14.5,A
USGS,11074000,11/25/87,15,A,14,A
USGS,11074000,11/26/87,14,A,13,A
USGS,11074000,11/27/87,14,A,13,A
USGS,11074000,11/28/87,13,A,12.5,A
USGS,11074000,11/29/87,13,A,12.5,A
USGS,11074000,11/30/87,13.5,A,12,A
USGS,11074000,12/1/87,12,A,12,A
USGS,11074000,12/2/87,12,A,12,A
USGS,11074000,12/3/87,12.5,A,12,A
USGS,11074000,12/4/87,12.5,A,12,A
USGS,11074000,12/5/87,13,A,12,A
USGS,11074000,12/6/87,13,A,13,A
USGS,11074000,12/7/87,13.5,A,13,A
USGS,11074000,12/8/87,14,A,13.5,A
USGS,11074000,12/9/87,14,A,13.5,A
USGS,11074000,12/10/87,14,A,13.5,A
USGS,11074000,12/11/87,14,A,13.5,A
USGS,11074000,12/12/87,14,A,12.5,A
USGS,11074000,12/13/87,12.5,A,12,A
USGS,11074000,12/14/87,12,A,11,A
USGS,11074000,12/15/87,11,A,10,A
USGS,11074000,12/16/87,10,A,9.5,A
USGS,11074000,12/17/87,10,A,9,A
USGS,11074000,12/18/87,9.5,A,8.5,A
USGS,11074000,12/19/87,9.5,A,9,A
USGS,11074000,12/20/87,10,A,9,A
USGS,11074000,12/21/87,9.5,A,9,A
USGS,11074000,12/22/87,10,A,9,A
USGS,11074000,12/23/87,10,A,9.5,A
USGS,11074000,12/24/87,10,A,9,A
USGS,11074000,12/25/87,9.5,A,9,A
USGS,11074000,12/26/87,9,A,8.5,A
USGS,11074000,12/27/87,9,A,8.5,A
USGS,11074000,12/28/87,9,A,8.5,A
USGS,11074000,12/29/87,9,A,8.5,A
USGS,11074000,12/30/87,8.5,A,8.5,A
USGS,11074000,12/31/87,8.5,A,8,A
USGS,11074000,1/1/88,8.5,A,7.5,A
USGS,11074000,1/2/88,8.5,A,8,A
USGS,11074000,1/3/88,8.5,A,8,A
USGS,11074000,1/4/88,9,A,8.5,A
USGS,11074000,1/5/88,9,A,8.5,A
USGS,11074000,1/6/88,9.5,A,9,A
USGS,11074000,1/7/88,9.5,A,9,A
USGS,11074000,1/8/88,9.5,A,9,A
USGS,11074000,1/9/88,10,A,9.5,A
USGS,11074000,1/10/88,10.5,A,9.5,A
USGS,11074000,1/11/88,11,A,10,A
USGS,11074000,1/12/88,11,A,10.5,A
USGS,11074000,1/13/88,12,A,11,A
USGS,11074000,1/14/88,11.5,A,10.5,A
USGS,11074000,1/15/88,11,A,11,A
USGS,11074000,1/16/88,11.5,A,11,A
USGS,11074000,1/17/88,11.5,A,11,A
USGS,11074000,1/18/88,11.5,A,11,A
USGS,11074000,1/19/88,11.5,A,10.5,A
USGS,11074000,1/20/88,10.5,A,10,A
USGS,11074000,1/21/88,10.5,A,10,A
USGS,11074000,1/22/88,10.5,A,9.5,A
USGS,11074000,1/23/88,10.5,A,10,A
USGS,11074000,1/24/88,11,A,10,A
USGS,11074000,1/25/88,11.5,A,10.5,A
USGS,11074000,1/26/88,12,A,10.5,A
USGS,11074000,1/27/88,11.5,A,11,A
USGS,11074000,1/28/88,11.5,A,11,A
USGS,11074000,1/29/88,11.5,A,11,A
USGS,11074000,1/30/88,12,A,11,A
USGS,11074000,1/31/88,12.5,A,12,A
USGS,11074000,2/1/88,13,A,12.5,A
USGS,11074000,2/2/88,13,A,12.5,A
USGS,11074000,2/3/88,14,A,13,A
USGS,11074000,2/4/88,13.5,A,12,A
USGS,11074000,2/5/88,13,A,12,A
USGS,11074000,2/6/88,12.5,A,12,A
USGS,11074000,2/7/88,13,A,12,A
USGS,11074000,2/8/88,13,A,12,A
USGS,11074000,2/9/88,13,A,12,A
USGS,11074000,2/10/88,14,A,12.5,A
USGS,11074000,2/11/88,14,A,13,A
USGS,11074000,2/12/88,14,A,13,A
USGS,11074000,2/13/88,14,A,13,A
USGS,11074000,2/14/88,14.5,A,13.5,A
USGS,11074000,2/15/88,14.5,A,14,A
USGS,11074000,2/16/88,14.5,A,14,A
USGS,11074000,2/17/88,14.5,A,13.5,A
USGS,11074000,2/18/88,14.5,A,13.5,A
USGS,11074000,2/19/88,13.5,A,12.5,A
USGS,11074000,2/20/88,13,A,12.5,A
USGS,11074000,2/21/88,13.5,A,12.5,A
USGS,11074000,2/22/88,13.5,A,13,A
USGS,11074000,2/23/88,14,A,13,A
USGS,11074000,2/24/88,14,A,13.5,A
USGS,11074000,2/25/88,15,A,14,A
USGS,11074000,2/26/88,15,A,14.5,A
USGS,11074000,2/27/88,15.5,A,15,A
USGS,11074000,2/28/88,16,A,15.5,A
USGS,11074000,2/29/88,16.5,A,15.5,A
USGS,11074000,3/1/88,16.5,A,16,A
USGS,11074000,3/2/88,17,A,16,A
USGS,11074000,3/3/88,16.5,A,16,A
USGS,11074000,3/4/88,16.5,A,16,A
USGS,11074000,3/5/88,16.5,A,15.5,A
USGS,11074000,3/6/88,16,A,15.5,A
USGS,11074000,3/7/88,16,A,15.5,A
USGS,11074000,3/8/88,16,A,15.5,A
USGS,11074000,3/9/88,16.5,A,15.5,A
USGS,11074000,3/10/88,16.5,A,15.5,A
USGS,11074000,3/11/88,16.5,A,15.5,A
USGS,11074000,3/12/88,16.5,A,15,A
USGS,11074000,3/13/88,16,A,15,A
USGS,11074000,3/14/88,15.5,A,14.5,A
USGS,11074000,3/15/88,15,A,14.5,A
USGS,11074000,3/16/88,15,A,14.5,A
USGS,11074000,3/17/88,16.5,A,15,A
USGS,11074000,3/18/88,16,A,15,A
USGS,11074000,3/19/88,16.5,A,15,A
USGS,11074000,3/20/88,16.5,A,15.5,A
USGS,11074000,3/21/88,17,A,16,A
USGS,11074000,3/22/88,17,A,16,A
USGS,11074000,3/23/88,17.5,A,17,A
USGS,11074000,3/24/88,18.5,A,17,A
USGS,11074000,3/25/88,19.5,A,18,A
USGS,11074000,3/26/88,19.5,A,18.5,A
USGS,11074000,3/27/88,20,A,19,A
USGS,11074000,3/28/88,20,A,19.5,A
USGS,11074000,3/29/88,19.5,A,18.5,A
USGS,11074000,3/30/88,19,A,18,A
USGS,11074000,3/31/88,18.5,A,17,A
USGS,11074000,4/1/88,17,A,16,A
USGS,11074000,4/2/88,17.5,A,16,A
USGS,11074000,4/3/88,17.5,A,16,A
USGS,11074000,4/4/88,19,A,17,A
USGS,11074000,4/5/88,22,A,17,A
USGS,11074000,4/6/88,22.5,A,17.5,A
USGS,11074000,4/7/88,22,A,17.5,A
USGS,11074000,4/8/88,22.5,A,17.5,A
USGS,11074000,4/9/88,23,A,17.5,A
USGS,11074000,4/10/88,23,A,17.5,A
USGS,11074000,4/11/88,22.5,A,17.5,A
USGS,11074000,4/12/88,21,A,17,A
USGS,11074000,4/13/88,20.5,A,18,A
USGS,11074000,4/14/88,18.5,A,15.5,A
USGS,11074000,4/15/88,15,A,13.5,A
USGS,11074000,4/16/88,15.5,A,14.5,A
USGS,11074000,4/17/88,16,A,15.5,A
USGS,11074000,4/18/88,16.5,A,15.5,A
USGS,11074000,4/19/88,,,,
USGS,11074000,4/20/88,,,,
USGS,11074000,4/21/88,,,,
USGS,11074000,4/22/88,16.5,A,15.5,A
USGS,11074000,4/23/88,16,A,15.5,A
USGS,11074000,4/24/88,16,A,15.5,A
USGS,11074000,4/25/88,16.5,A,15.5,A
USGS,11074000,4/26/88,16.5,A,16,A
USGS,11074000,4/27/88,16.5,A,16,A
USGS,11074000,4/28/88,17,A,16.5,A
USGS,11074000,4/29/88,18,A,17,A
USGS,11074000,4/30/88,18,A,17.5,A
USGS,11074000,5/1/88,18,A,17.5,A
USGS,11074000,5/2/88,18.5,A,17.5,A
USGS,11074000,5/3/88,18.5,A,17.5,A
USGS,11074000,5/4/88,18.5,A,17.5,A
USGS,11074000,5/5/88,18.5,A,18,A
USGS,11074000,5/6/88,18,A,17.5,A
USGS,11074000,5/7/88,17.5,A,17,A
USGS,11074000,5/8/88,18,A,17,A
USGS,11074000,5/9/88,17.5,A,17,A
USGS,11074000,5/10/88,18,A,17,A
USGS,11074000,5/11/88,18.5,A,17.5,A
USGS,11074000,5/12/88,19.5,A,18,A
USGS,11074000,5/13/88,20.5,A,19,A
USGS,11074000,5/14/88,21,A,20,A
USGS,11074000,5/15/88,22,A,21,A
USGS,11074000,5/16/88,22,A,21,A
USGS,11074000,5/17/88,22,A,20.5,A
USGS,11074000,5/18/88,21,A,20,A
USGS,11074000,5/19/88,22,A,20,A
USGS,11074000,5/20/88,21.5,A,20.5,A
USGS,11074000,5/21/88,22,A,21,A
USGS,11074000,5/22/88,23,A,21,A
USGS,11074000,5/23/88,23,A,21.5,A
USGS,11074000,5/24/88,23,A,21.5,A
USGS,11074000,5/25/88,22,A,21,A
USGS,11074000,5/26/88,22,A,21,A
USGS,11074000,5/27/88,22,A,21,A
USGS,11074000,5/28/88,21,A,20.5,A
USGS,11074000,5/29/88,21,A,20,A
USGS,11074000,5/30/88,20,A,18.5,A
USGS,11074000,5/31/88,19.5,A,19,A
USGS,11074000,6/1/88,20.5,A,19,A
USGS,11074000,6/2/88,21,A,19.5,A
USGS,11074000,6/3/88,21.5,A,20,A
USGS,11074000,6/4/88,22,A,21.5,A
USGS,11074000,6/5/88,22,A,21,A
USGS,11074000,6/6/88,21.5,A,20,A
USGS,11074000,6/7/88,20,A,19,A
USGS,11074000,6/8/88,19.5,A,18.5,A
USGS,11074000,6/9/88,19.5,A,19,A
USGS,11074000,6/10/88,20,A,19.5,A
USGS,11074000,6/11/88,20.5,A,20,A
USGS,11074000,6/12/88,21,A,20,A
USGS,11074000,6/13/88,21.5,A,20.5,A
USGS,11074000,6/14/88,22.5,A,21,A
USGS,11074000,6/15/88,22.5,A,21,A
USGS,11074000,6/16/88,22.5,A,21.5,A
USGS,11074000,6/17/88,22.5,A,20,A
USGS,11074000,6/18/88,22.5,A,19.5,A
USGS,11074000,6/19/88,22.5,A,20,A
USGS,11074000,6/20/88,23,A,20,A
USGS,11074000,6/21/88,24,A,19,A
USGS,11074000,6/22/88,24,A,19.5,A
USGS,11074000,6/23/88,25,A,19.5,A
USGS,11074000,6/24/88,24.5,A,19.5,A
USGS,11074000,6/25/88,24.5,A,20,A
USGS,11074000,6/26/88,25.5,A,20,A
USGS,11074000,6/27/88,26.5,A,20.5,A
USGS,11074000,6/28/88,26.5,A,21.5,A
USGS,11074000,6/29/88,26,A,21,A
USGS,11074000,6/30/88,26,A,21.5,A
USGS,11074000,7/1/88,26,A,21.5,A
USGS,11074000,7/2/88,25.5,A,21,A
USGS,11074000,7/3/88,26,A,22,A
USGS,11074000,7/4/88,26,A,21.5,A
USGS,11074000,7/5/88,25.5,A,20.5,A
USGS,11074000,7/6/88,26,A,20.5,A
USGS,11074000,7/7/88,26,A,20.5,A
USGS,11074000,7/8/88,26,A,21,A
USGS,11074000,7/9/88,25.5,A,20.5,A
USGS,11074000,7/10/88,25.5,A,21,A
USGS,11074000,7/11/88,25,A,21,A
USGS,11074000,7/12/88,25.5,A,20,A
USGS,11074000,7/13/88,25.5,A,21,A
USGS,11074000,7/14/88,25.5,A,21,A
USGS,11074000,7/15/88,25.5,A,21,A
USGS,11074000,7/16/88,26.5,A,21,A
USGS,11074000,7/17/88,27.5,A,22,A
USGS,11074000,7/18/88,26,A,22,A
USGS,11074000,7/19/88,26,A,21.5,A
USGS,11074000,7/20/88,27.5,A,22,A
USGS,11074000,7/21/88,28,A,24,A
USGS,11074000,7/22/88,29,A,24,A
USGS,11074000,7/23/88,29,A,23.5,A
USGS,11074000,7/24/88,29,A,23,A
USGS,11074000,7/25/88,29,A,22.5,A
USGS,11074000,7/26/88,28,A,23,A
USGS,11074000,7/27/88,27,A,22.5,A
USGS,11074000,7/28/88,27,A,22.5,A
USGS,11074000,7/29/88,27,A,23.5,A
USGS,11074000,7/30/88,27,A,23,A
USGS,11074000,7/31/88,26.5,A,22.5,A
USGS,11074000,8/1/88,26.5,A,23,A
USGS,11074000,8/2/88,26.5,A,22.5,A
USGS,11074000,8/3/88,26,A,22,A
USGS,11074000,8/4/88,26.5,A,21.5,A
USGS,11074000,8/5/88,26,A,22,A
USGS,11074000,8/6/88,25.5,A,21,A
USGS,11074000,8/7/88,25,A,20.5,A
USGS,11074000,8/8/88,25,A,20.5,A
USGS,11074000,8/9/88,23.5,A,21,A
USGS,11074000,8/10/88,,,,
USGS,11074000,8/11/88,24,A,21,A
USGS,11074000,8/12/88,24.5,A,20.5,A
USGS,11074000,8/13/88,24.5,A,19.5,A
USGS,11074000,8/14/88,23.5,A,18.5,A
USGS,11074000,8/15/88,24.5,A,18.5,A
USGS,11074000,8/16/88,25,A,19,A
USGS,11074000,8/17/88,25,A,20,A
USGS,11074000,8/18/88,25,A,20,A
USGS,11074000,8/19/88,25,A,20.5,A
USGS,11074000,8/20/88,25,A,20.5,A
USGS,11074000,8/21/88,25,A,20,A
USGS,11074000,8/22/88,25,A,20,A
USGS,11074000,8/23/88,,,,
USGS,11074000,8/24/88,,,,
USGS,11074000,8/25/88,27,A,22,A
USGS,11074000,8/26/88,27,A,22.5,A
USGS,11074000,8/27/88,27,A,22.5,A
USGS,11074000,8/28/88,26.5,A,22,A
USGS,11074000,8/29/88,26.5,A,22,A
USGS,11074000,8/30/88,27,A,22,A
USGS,11074000,8/31/88,26,A,21.5,A
USGS,11074000,9/1/88,26,A,21.5,A
USGS,11074000,9/2/88,26.5,A,21.5,A
USGS,11074000,9/3/88,28,A,22,A
USGS,11074000,9/4/88,28.5,A,23,A
USGS,11074000,9/5/88,28,A,23,A
USGS,11074000,9/6/88,27.5,A,22,A
USGS,11074000,9/7/88,25.5,A,21,A
USGS,11074000,9/8/88,,,,
USGS,11074000,9/9/88,,,,
USGS,11074000,9/10/88,,,,
USGS,11074000,9/11/88,23.5,A,18.5,A
USGS,11074000,9/12/88,24,A,20,A
USGS,11074000,9/13/88,23.5,A,16.5,A
USGS,11074000,9/14/88,23.5,A,18.5,A
USGS,11074000,9/15/88,23.5,A,18.5,A
USGS,11074000,9/16/88,23.5,A,20,A
USGS,11074000,9/17/88,23,A,20,A
USGS,11074000,9/18/88,23,A,19.5,A
USGS,11074000,9/19/88,22.5,A,19,A
USGS,11074000,9/20/88,21,A,19,A
USGS,11074000,9/21/88,20,A,17.5,A
USGS,11074000,9/22/88,20.5,A,17,A
USGS,11074000,9/23/88,21,A,17.5,A
USGS,11074000,9/24/88,21.5,A,19.5,A
USGS,11074000,9/25/88,21,A,17.5,A
USGS,11074000,9/26/88,21.5,A,18,A
USGS,11074000,9/27/88,21,A,18,A
USGS,11074000,9/28/88,21.5,A,18,A
USGS,11074000,9/29/88,22,A,18.5,A
USGS,11074000,9/30/88,21.5,A,18,A
USGS,11074000,10/1/88,21.5,A,19,A
USGS,11074000,10/2/88,21.5,A,19,A
USGS,11074000,10/3/88,21.5,A,18.5,A
USGS,11074000,10/4/88,21.5,A,19,A
USGS,11074000,10/5/88,21.5,A,19.5,A
USGS,11074000,10/6/88,21.5,A,19,A
USGS,11074000,10/7/88,22,A,19,A
USGS,11074000,10/8/88,22.5,A,18.5,A
USGS,11074000,10/9/88,22,A,18,A
USGS,11074000,10/10/88,21.5,A,17.5,A
USGS,11074000,10/11/88,21.5,A,17,A
USGS,11074000,10/12/88,21.5,A,18.5,A
USGS,11074000,10/13/88,20.5,A,18,A
USGS,11074000,10/14/88,20,A,18,A
USGS,11074000,10/15/88,,,,
USGS,11074000,10/16/88,,,,
USGS,11074000,10/17/88,,,,
USGS,11074000,10/18/88,,,,
USGS,11074000,10/19/88,,,,
USGS,11074000,10/20/88,,,,
USGS,11074000,10/21/88,20.5,A,18.5,A
USGS,11074000,10/22/88,19,A,15,A
USGS,11074000,10/23/88,15,A,14,A
USGS,11074000,10/24/88,14,A,13,A
USGS,11074000,10/25/88,13.5,A,12.5,A
USGS,11074000,10/26/88,16.5,A,11.5,A
USGS,11074000,10/27/88,17.5,A,11.5,A
USGS,11074000,10/28/88,13,A,10.5,A
USGS,11074000,10/29/88,12,A,10,A
USGS,11074000,10/30/88,,,,
USGS,11074000,10/31/88,,,,
USGS,11074000,11/1/88,,,,
USGS,11074000,11/2/88,,,,
USGS,11074000,11/3/88,,,,
USGS,11074000,11/4/88,,,,
USGS,11074000,11/5/88,17,A,13.5,A
USGS,11074000,11/6/88,17,A,15.5,A
USGS,11074000,11/7/88,18,A,15,A
USGS,11074000,11/8/88,18,A,16.5,A
USGS,11074000,11/9/88,17.5,A,15.5,A
USGS,11074000,11/10/88,17,A,15.5,A
USGS,11074000,11/11/88,18,A,16,A
USGS,11074000,11/12/88,17.5,A,15,A
USGS,11074000,11/13/88,17.5,A,15.5,A
USGS,11074000,11/14/88,17,A,15.5,A
USGS,11074000,11/15/88,15.5,A,13,A
USGS,11074000,11/16/88,15.5,A,12.5,A
USGS,11074000,11/17/88,15,A,12.5,A
USGS,11074000,11/18/88,14.5,A,11.5,A
USGS,11074000,11/19/88,14,A,11,A
USGS,11074000,11/20/88,14,A,10.5,A
USGS,11074000,11/21/88,15,A,10.5,A
USGS,11074000,11/22/88,15,A,12,A
USGS,11074000,11/23/88,15.5,A,12,A
USGS,11074000,11/24/88,15.5,A,13.5,A
USGS,11074000,11/25/88,13,A,11.5,A
USGS,11074000,11/26/88,14.5,A,12,A
